date,open,high,low,close,volume
14-08-2023,129.3899994,131.3699951,128.9600067,131.3300018,24695600
15-08-2023,131.1000061,131.4199982,129.2799988,129.7799988,19770700
16-08-2023,128.6999969,130.2799988,127.8700027,128.6999969,25216100
17-08-2023,129.8000031,131.9900055,129.2899933,129.9199982,33446300
18-08-2023,128.5099945,129.25,126.3799973,127.4599991,30491300
21-08-2023,127.1800003,128.7299957,126.5599976,128.3699951,25248700
22-08-2023,128.5099945,130.2799988,128.3200073,129.0800018,22067500
23-08-2023,130.1799927,133.4100037,129.8699951,132.3699951,27819700
24-08-2023,133.9499969,134.25,129.5700073,129.7799988,28500700
25-08-2023,129.5399933,130.7599945,127.25,129.8800049,26762900
28-08-2023,131.3099976,132.5399933,130.1399994,131.0099945,20543300
29-08-2023,132.2400055,136.5700073,132.2400055,134.5700073,43075600
30-08-2023,134.7799988,136.2799988,134.0700073,135.8800049,28315800
31-08-2023,136.0099945,138,135.7899933,136.1699982,30053800
01-09-2023,137.4600067,137.4600067,134.8500061,135.6600037,21524600
05-09-2023,135.4400024,136.4199982,134.5800018,135.7700043,19403100
06-09-2023,136.0200043,136.5299988,133.6699982,134.4600067,18684500
07-09-2023,133.5899963,135.5800018,132.9499969,135.2599945,18844300
08-09-2023,134.9100037,136.6600037,134.8500061,136.3800049,23558300
11-09-2023,136.5399933,137.4799957,135.7899933,136.9199982,20763400
12-09-2023,136.2599945,136.8699951,135.1900024,135.3399963,18405500
13-09-2023,135.0899963,136.8999939,134.1499939,136.7100067,20749500
14-09-2023,137.6000061,138.6999969,136.2400055,138.1000061,24751000
15-09-2023,137.9799957,138.5200043,136.4799957,137.3999939,38908400
18-09-2023,136.6100006,139.1600037,136.6100006,138.2100067,21861300
19-09-2023,137.4199982,138.4100037,136.6199951,138.0399933,20353700
20-09-2023,138.0800018,138.0800018,133.6199951,133.7400055,29927500
21-09-2023,131.4400024,132.2299957,130.0700073,130.4400024,31488700
22-09-2023,130.7599945,132.0299988,129.6000061,130.25,26397300
25-09-2023,129.8300018,131.1699982,128.9600067,131.1100006,20094600
26-09-2023,129.7700043,130.3600006,127.2200012,128.5700073,25718700
27-09-2023,128.5700073,130.8999939,128.5700073,130.5399933,22746500
28-09-2023,129.8399963,133.3000031,129.7899933,132.3099976,22513100
29-09-2023,133.2799988,134.0500031,130.3600006,130.8600006,30848100
02-10-2023,131.2100067,134.4199982,131.1699982,134.1699982,22288000
03-10-2023,133.9400024,134.2599945,131.8399963,132.4299927,22989400
04-10-2023,132.7899933,135.5700073,132.5299988,135.2400055,26752300
05-10-2023,135.0700073,135.4900055,133.4499969,135.0700073,19832600
06-10-2023,134.0099945,138.1600037,134.0099945,137.5800018,27583200
09-10-2023,136.9400024,138.9400024,135.6100006,138.4199982,19278100
10-10-2023,138.5,139.7200012,137.3300018,138.0599976,27786600
11-10-2023,138.5800018,141.1100006,138.5800018,140.5500031,25884300
12-10-2023,141.0500031,141.2200012,138.2599945,138.9700012,24765500
13-10-2023,139.3800049,140,136.6199951,137.3600006,23420500
16-10-2023,138.1699982,139.6300049,137.9900055,139.1000061,28501900
17-10-2023,138.6300049,139.8999939,137.1799927,139.7200012,23515800
18-10-2023,139.4499969,140.7200012,137.3800049,137.9600067,23375000
19-10-2023,138.5,139.6600037,137.3800049,137.75,26066000
20-10-2023,137.3300018,137.8699951,135.0800018,135.6000061,26315200
23-10-2023,135.0399933,137.6600037,133.9499969,136.5,26317900
24-10-2023,137.8300018,139.3600006,137.4199982,138.8099976,44814300
25-10-2023,128.1600037,128.3099976,125.0699997,125.6100006,84366200
26-10-2023,123.2699966,124.3300018,121.2699966,122.2799988,57061100
27-10-2023,122.8799973,123.3099976,120.2099991,122.1699982,44566500
30-10-2023,123.2099991,125.4000015,122.75,124.4599991,28940100
31-10-2023,125.0599976,125.3700027,122.6900024,124.0800018,26292300
01-11-2023,124.0699997,126.4899979,123.7200012,126.4499969,30082400
02-11-2023,128.4199982,128.9799957,126.9300003,127.4899979,27124600
03-11-2023,128.0200043,129.5299988,127.8600006,129.1000061,26380100
06-11-2023,129.0500031,130.3399963,128.6699982,130.25,19052700
07-11-2023,130.7100067,131.9100037,129.8800049,130.9700012,29757300
08-11-2023,130.9700012,132.2100067,130.7799988,131.8399963,26425800
09-11-2023,131.9600067,132.5500031,130.0700073,130.2400055,23747800
10-11-2023,130.1000061,132.8000031,129.4100037,132.5899963,26913300
13-11-2023,131.7799988,132.5899963,131.25,132.0899963,18324800
14-11-2023,134.1900024,135.6999969,133.3200073,133.6199951,32395200
15-11-2023,134.8699951,135.0299988,133.5700073,134.6199951,23861500
16-11-2023,135.1900024,137.2200012,134.3200073,136.9299927,28013200
17-11-2023,136,136.0599976,133.6499939,135.3099976,37240600
20-11-2023,133.6900024,136.6600037,133.6199951,136.25,27815500
21-11-2023,136.2899933,137.1799927,135.9600067,136.9700012,22635300
22-11-2023,137.4700012,139.4199982,137.4700012,138.4900055,17813900
24-11-2023,138.0299988,138.1300049,135.9900055,136.6900024,12514300
27-11-2023,136.0299988,138.4199982,136,136.4100037,23436500
28-11-2023,136.0800018,137.25,135.4199982,137.1999969,18730000
29-11-2023,137.5700073,138.2899933,134.8399963,134.9900055,23967200
30-11-2023,135.0500031,135.5500031,131.2799988,132.5299988,38988300
01-12-2023,131.8600006,132.1100006,130.6699982,131.8600006,31431200
04-12-2023,129.8800049,130.0299988,127.9000015,129.2700043,36669900
05-12-2023,128.9499969,132.1399994,128.25,130.9900055,27384800
06-12-2023,131.4400024,131.8399963,129.8800049,130.0200043,23576200
07-12-2023,135.0399933,138.5599976,134.6999969,136.9299927,56767100
08-12-2023,134.1999969,136.3999939,134.0299988,134.9900055,32233900
11-12-2023,132.3800049,133.3399963,131.3600006,133.2899933,31138000
12-12-2023,131.8099976,133,131.2599945,132.5200043,29032800
13-12-2023,133.3800049,133.5,131.5700073,132.5700073,30104800
14-12-2023,133.3800049,133.7200012,129.6900024,131.9400024,38722400
15-12-2023,131.6199951,133.5099945,131.1799927,132.6000061,50815200
18-12-2023,132.6300049,137.1499939,132.4299927,135.8000031,32258000
19-12-2023,136.8399963,137.4700012,136.0800018,136.6499939,25476800
20-12-2023,138.9700012,141.6999969,138.0700073,138.3399963,49107200
21-12-2023,139.4900055,140.6900024,139.1799927,140.4199982,27488300
22-12-2023,140.7700043,141.9900055,140.7100067,141.4900055,26514600
26-12-2023,141.5899963,142.6799927,141.1900024,141.5200043,16780300
27-12-2023,141.5899963,142.0800018,139.8899994,140.3699951,19628600
28-12-2023,140.7799988,141.1399994,139.75,140.2299957,16045700
29-12-2023,139.6300049,140.3600006,138.7799988,139.6900024,18727200
